id,LUAD_17T,LUAD_18T,LUAD_19T,LUAD_20T,LUAD_22T,LUAD_23T,LUAD_24T,LUAD_25T,LUAD_26T,LUAD_27T,LUAD_28T,LUAD_29T,LUAD_30T,LUAD_33T,LUAD_34T,LUAD_35T,LUAD_37T,LUAD_38T,LUAD_39T,LUAD_40T,LUAD_41T,LUAD_42T,LUAD_43T,LUAD_44T,LUAD_45T,LUAD_46T,LUAD_47T,LUAD_48T,LUAD_49T,LUAD_50T,LUAD_51T,LUAD_52T,LUAD_53T,LUAD_54T,LUAD_55T,LUAD_56T,LUAD_57T,LUAD_58T,LUAD_60T,LUAD_61T,LUAD_90T,LUAD_91T,LUAD_17N,LUAD_18N,LUAD_19N,LUAD_20N,LUAD_22N,LUAD_23N,LUAD_24N,LUAD_25N,LUAD_26N,LUAD_27N,LUAD_28N,LUAD_29N,LUAD_30N,LUAD_33N,LUAD_34N,LUAD_35N,LUAD_37N,LUAD_38N,LUAD_39N,LUAD_40N,LUAD_41N,LUAD_42N,LUAD_44N,LUAD_45N,LUAD_46N,LUAD_47N,LUAD_48N,LUAD_49N,LUAD_50N,LUAD_51N,LUAD_52N,LUAD_53N,LUAD_54N,LUAD_55N,LUAD_56N,LUAD_57N,LUAD_60N,LUAD_61N,LUAD_90N,LUAD_91N
Q9HCS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103403469.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HCS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HCU0,166840822.3,0.0,147019824.9,122321406.3,0.0,118745302.9,79202785.97,240360127.8,0,296095983.9,169827892.1,0.0,91187428.32,135753148.3,123675218,131092736.6,119835281.9,128678790.8,159248456.4,135694967.9,140650760.8,133232146.1,125525212.5,159567975.1,102823192.0,135877011.9,166836397.6,131704003.7,139931796.1,47541955.78,134770406.1,120849220.6,129032879.0,136192120.3,136779863,0.0,0.0,0.0,207428344.4,0.0,151850608.4,132459578.7,317832440.3,135550049.3,161025459.4,140000632.7,0.0,238951344.4,0.0,177026979.6,0.0,143088380.7,232272849.7,201902226.8,200865358.5,140898091.5,128667165.3,197913253.4,115216450,158993703.7,149965908,151548867.6,156659378.5,166721030.2,166145458.3,128573645.5,139931173.6,158597273.9,140350533.6,168616623.4,90854730.97,134042230.5,141887341.5,0.0,195508115.9,0.0,151094883.0,104224107.5,150742742.8,0.0,135318065.7,124015277.3
Q9HCY8,80160722.29,0.0,0.0,0.0,0.0,0.0,74849485.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HD15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HD20,82533722.29,108981606.2,0.0,0.0,115223398.5,49456202.87,79381285.97,93162927.79,0,53079983.92,0.0,0.0,70546528.32,124445148.3,0,76098736.64,118190881.9,0.0,0.0,137803567.9,0.0,62006046.11,0.0,126121105.1,124479592.0,0.0,0.0,0.0,0.0,0.0,114479406.1,119976620.6,0.0,0.0,85024063,85016900.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HD26,0.0,0.0,0.0,0.0,0.0,62834302.87,0.0,0.0,0,51282583.92,0.0,0.0,68962628.32,0.0,0,0.0,0.0,0.0,0.0,133552647.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HD42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90970627.79,129740282,0.0,0.0,0.0,0.0,0.0,0,0.0,117998781.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132145496.1,0.0,0.0,0.0,0.0,54992320.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HD67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,65954336.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,128958658.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HDC5,0.0,0.0,0.0,0.0,0.0,0.0,75129885.97,0.0,0,0.0,0.0,0.0,165586856.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244740007.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219311318.8,244725665.4,0.0,0.0,0.0,209666959.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,207448691.0,0.0,246961747.8,621662568.0,0.0,91424661.94,0.0,0.0,0.0,0.0,198710923.8,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP58,0.0,0.0,0.0,0.0,0.0,0.0,77527285.97,0.0,0,0.0,0.0,88725613.12,69752428.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100746813.4,0.0,0.0,0.0,0.0,0,0.0,0,0.0,135423678.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86820483.05,0.0,0.0,0.0,0.0,0.0
Q9NP61,0.0,0.0,0.0,0.0,0.0,104299205.7,0.0,91207227.79,0,0.0,50752892.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,136895867.9,0.0,59155846.11,0.0,126343275.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP64,0.0,0.0,98412924.93,113305606.3,98812298.53,0.0,83919885.97,95612727.79,0,50660283.92,0.0,85049313.12,0.0,0.0,0,0.0,0.0,0.0,0.0,133267787.9,0.0,0.0,0.0,0.0,0.0,126017961.9,0.0,0.0,0.0,0.0,0.0,0.0,85477278.99,55198820.35,0,0.0,0.0,0.0,0.0,0.0,122650278.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP66,0.0,112296606.2,117846824.9,0.0,0.0,47289602.87,0.0,110660127.8,0,53347483.92,55580892.14,0.0,0.0,0.0,0,0.0,0.0,0.0,129557156.4,140147667.9,139617260.8,63625446.11,124781912.5,126714375.1,0.0,128572911.9,125445197.6,125944903.7,133784596.1,39382255.78,112120006.1,117281220.6,0.0,58135420.35,0,107793900.9,95137127.64,53210782.52,0.0,0.0,124990708.4,0.0,0.0,0.0,0.0,0.0,0.0,31095744.4,0.0,0.0,0.0,0.0,0.0,0.0,80988558.51,0.0,0.0,0.0,113927950,0.0,0,0.0,135596938.5,88500230.2,127950438.3,0.0,130410573.6,121354613.9,125992633.6,122395623.4,57347730.97,0.0,0.0,76989429.89,0.0,98768561.88,0.0,97592107.55,0.0,0.0,0.0,120234577.3
Q9NP72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41168692.14,0.0,0.0,0.0,0,72328236.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126441275.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117015620.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,173607760.4,0.0,0.0,0.0,0.0,0.0,0.0,46737930.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118030377.9,0.0,0.0
Q9NP81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP87,0.0,0.0,0.0,0.0,0.0,48627702.87,0.0,89226627.79,0,0.0,47269492.14,0.0,0.0,115717148.3,0,0.0,0.0,0.0,0.0,133986067.9,133949260.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46476955.78,111950506.1,0.0,0.0,0.0,0,76118500.94,99306627.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130682582,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111908006.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,128170308.4,0.0,0.0,0.0,0.0,125100132.7,0.0,0.0,0.0,105527579.6,0.0,0.0,0.0,0.0,82786258.51,0.0,0.0,0.0,0,0.0,0,0.0,137203178.5,0.0,0.0,102664045.5,0.0,122568573.9,0.0,0.0,0.0,126205230.5,0.0,74729129.89,0.0,0.0,0.0,0.0,0.0,116119177.9,0.0,0.0
Q9NPB8,0.0,0.0,106776824.9,116983006.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,119795148.3,0,0.0,0.0,118044290.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120828020.6,0.0,0.0,0,0.0,0.0,0.0,0.0,120114390.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NPF5,82903022.29,0.0,103750724.9,0.0,0.0,0.0,0.0,96538827.79,0,0.0,66044892.14,0.0,0.0,116460148.3,0,66472436.64,0.0,119757990.8,0.0,0.0,0.0,60864146.11,0.0,0.0,109798592.0,130726811.9,0.0,0.0,131700696.1,42784855.78,114521206.1,0.0,0.0,0.0,85409863,78706000.94,90048627.64,0.0,0.0,0.0,0.0,0.0,0.0,106787449.3,0.0,0.0,0.0,39119344.4,96638481.81,108193479.6,115219589.8,0.0,0.0,101366313.4,0.0,0.0,0.0,0.0,113214050,0.0,0,135959567.6,0.0,0.0,0.0,148514645.5,0.0,0.0,0.0,242944546.8,51001730.97,118640230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116979977.9,124477325.7,0.0
Q9NPG3,0.0,0.0,0.0,0.0,98975598.53,56643302.87,0.0,92432227.79,0,64475983.92,54691892.14,0.0,0.0,0.0,0,0.0,120331381.9,0.0,128198856.4,0.0,0.0,127635692.2,125262912.5,127892775.1,0.0,258107543.8,0.0,122772403.7,130796196.1,0.0,0.0,0.0,0.0,0.0,84987863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NPG4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31164344.4,0.0,106357479.6,0.0,0.0,78515849.66,103649713.4,0.0,120821491.5,117489065.3,85665753.43,0,0.0,0,134988567.6,137393078.5,0.0,0.0,0.0,0.0,122334473.9,0.0,114377523.4,52705730.97,0.0,0.0,100761929.9,76128515.94,199510043.8,0.0,98093107.55,0.0,116277977.9,0.0,0.0
Q9NPH3,203702644.6,0.0,213982824.9,0.0,0.0,146891605.7,80168485.97,103310127.8,143340282,0.0,101830084.3,81650093.12,0.0,118233448.3,0,78529736.64,0.0,118913690.8,0.0,134535767.9,0.0,70660146.11,124573122.5,130210875.1,0.0,0.0,127294697.6,0.0,283458892.2,107408911.6,232253312.2,0.0,0.0,156392540.7,0,76250000.94,0.0,130285365.0,92556344.36,123542090.4,0.0,0.0,108098040.3,112465849.3,114107759.4,0.0,110900924.5,98062688.8,0.0,221823059.2,115322489.8,100486680.7,0.0,0.0,84728458.51,0.0,0.0,0.0,114306450,0.0,123447008,0.0,270537447.0,95026030.2,129357858.3,0.0,0.0,122641573.9,129010933.6,387555870.2,202613192.9,244572961.0,0.0,0.0,89763115.94,0.0,0.0,97019107.55,178308285.5,0.0,0.0,124614377.3
Q9NPI1,0.0,92216206.2,107181824.9,0.0,0.0,60920302.87,0.0,0.0,0,56598983.92,54971892.14,0.0,0.0,0.0,0,0.0,120231581.9,0.0,0.0,0.0,0.0,80968146.11,0.0,127084375.1,104829992.0,126047101.9,0.0,0.0,131502096.1,53024955.78,117776506.1,121659420.6,93588878.99,59431320.35,88033263,88126900.94,91838927.64,0.0,90564344.36,118321630.4,0.0,111865678.7,0.0,0.0,0.0,0.0,0.0,40542344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116640450,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59727730.97,119898230.5,0.0,80818829.89,0.0,0.0,0.0,89250507.55,84274442.76,0.0,0.0,0.0
Q9NPI6,164220244.6,0.0,0.0,0.0,97467698.53,46826902.87,89654885.97,0.0,0,58724983.92,49273892.14,0.0,67438628.32,116761948.3,0,63834006.64,120282181.9,0.0,0.0,269275435.8,134772860.8,78030146.11,0.0,128201875.1,0.0,255345223.8,0.0,0.0,129742406.1,0.0,0.0,0.0,0.0,0.0,0,0.0,86913377.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109638359.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117314023.4,45843230.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NPI7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36896355.78,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NPQ8,0.0,97057606.2,0.0,126566406.3,0.0,237408908.6,0.0,116283127.8,0,163030351.8,0.0,0.0,0.0,122908948.3,0,152568736.6,0.0,0.0,0.0,0.0,0.0,100951146.1,0.0,264589950.2,0.0,128382211.9,0.0,142032003.7,132822496.1,120566955.8,141004406.1,131604720.6,0.0,0.0,102708863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NPR2,0.0,91844006.2,99019424.93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88437683.05,0.0,0.0,0.0,0.0,0.0
Q9NPY3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,127635698.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74426929.89,0.0,96368561.88,0.0,0.0,0.0,0.0,0.0,0.0
Q9NQ29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119474520.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54074344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NQ55,231917822.3,108014606.2,165589824.9,145670406.3,139931398.5,188854302.9,334136886.0,168377127.8,135552682,65550983.92,186297892.1,160447213.1,67917428.32,170228148.3,134856218,150924736.6,132943181.9,139178790.8,150726456.4,191739667.9,187650660.8,224781146.1,129344412.5,142420975.1,150442592.0,132921411.9,129873897.6,131691003.7,143808796.1,170450955.8,129839406.1,152363720.6,98937878.99,217781120.3,164396863,180290900.9,160857627.6,156441082.5,128382344.4,130034490.4,129893608.4,165649578.7,110619640.3,0.0,109788859.4,0.0,113618124.5,73070344.4,123712081.8,0.0,132114289.8,0.0,0.0,103445613.4,86365558.51,124946691.5,118656665.3,84780753.43,122593150,0.0,124636708,135731467.6,141700078.5,100665030.2,132245958.3,0.0,131799073.6,124462773.9,127783533.6,117894823.4,89972730.97,122382430.5,132658341.5,95449929.89,75241815.94,114982861.9,99023883.05,93958007.55,0.0,120621777.9,125974665.7,118381577.3
Q9NQ66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105447379.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NQ75,0.0,0.0,0.0,0.0,0.0,42153802.87,0.0,0.0,0,0.0,88821184.28,86262513.12,0.0,0.0,0,66164536.64,0.0,0.0,0.0,0.0,267000081.6,57986846.11,0.0,0.0,0.0,126461821.9,0.0,122176003.7,0.0,0.0,0.0,116056530.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110545924.5,32041744.4,0.0,0.0,0.0,99154680.65,80608749.66,0.0,0.0,0.0,0.0,0.0,0,0.0,124184608,0.0,0.0,0.0,129157058.3,104041345.5,0.0,122238873.9,123856733.6,0.0,0.0,0.0,0.0,77549829.89,72567215.94,0.0,0.0,90637307.55,0.0,0.0,0.0,0.0
